SbjNum,Latitude,Longitude,Q_6,Q_119_LA,Q_119_LO,CountyNew,COUNTYv1
56073771,-0.337566667,35.97566,NAKURU,-0.337541667,35.97562333,NAKURU,
56073769,-0.337406667,35.97584167,NAKURU,-0.337535,35.97565667,NAKURU,
56076050,-0.337481182,35.97564189,NAKURU,-0.337777365,35.97567359,NAKURU,
56076052,-0.337494424,35.97555811,NAKURU,-0.33738773,35.97575251,NAKURU,
56073770,-0.337408333,35.975825,NAKURU,-0.337406667,35.97584167,NAKURU,
56015448,-0.292433399,36.04306976,NAKURU,-0.292433399,36.04306976,NAKURU,
56015439,-0.294819831,36.04355489,NAKURU,-0.294819831,36.04355489,NAKURU,
56022002,-0.294905,36.04388833,NAKURU,-0.294866667,36.043875,NAKURU,
56015438,-0.293099414,36.04395214,NAKURU,-0.293099414,36.04395214,NAKURU,
56015440,-0.295172738,36.04454728,NAKURU,-0.295172738,36.04454728,NAKURU,
56022004,-0.295378333,36.045435,NAKURU,-0.295378333,36.045435,NAKURU,
56015441,-0.295516967,36.04564883,NAKURU,-0.295521085,36.04550691,NAKURU,
56022006,-0.29667,36.04607,NAKURU,-0.29667,36.04607,NAKURU,
56015442,-0.296140756,36.04616067,NAKURU,-0.296140756,36.04616067,NAKURU,
56022005,-0.295556667,36.04640167,NAKURU,-0.29538,36.046455,NAKURU,
56015443,-0.29549809,36.04662555,NAKURU,-0.29549809,36.04662555,NAKURU,
56015444,-0.296058294,36.04702132,NAKURU,-0.296058294,36.04702132,NAKURU,
56022009,-0.296231667,36.04772667,NAKURU,-0.296231667,36.04772667,NAKURU,
56022008,-0.295908333,36.04768167,NAKURU,-0.295835,36.04774833,NAKURU,
56015447, , ,NAKURU,-0.296492102,36.0481035,NAKURU,
56015446,-0.296340729,36.04815553,NAKURU,-0.296556695,36.04828696,NAKURU,
56022010,-0.29656,36.04836167,NAKURU,-0.29656,36.04836167,NAKURU,
56022007,-0.296771667,36.04855667,NAKURU,-0.296771667,36.04855667,NAKURU,
56022011,-0.296901667,36.04877167,NAKURU,-0.296901667,36.04877167,NAKURU,
56022003,-0.295271667,36.04588167,NAKURU,-0.296913333,36.048785,NAKURU,
55834602,0.177368648,35.31422329,NANDI,0.214393158,35.2998864,NANDI,
55881490,0.214201078,35.3010158,NANDI,0.214244468,35.30129609,NANDI,
55924029,0.178495643,35.309199,NANDI,0.178495643,35.309199,NANDI,
55924028,0.178717615,35.31049592,NANDI,0.178717615,35.31049592,NANDI,
55924027,0.177804376,35.31031828,NANDI,0.177770185,35.31077262,NANDI,
55924030,0.175394872,35.31136662,NANDI,0.175394872,35.31136662,NANDI,
55924026,0.176341739,35.31165464,NANDI,0.176341739,35.31165464,NANDI,
55881486,0.175084662,35.31363822,NANDI,0.175084662,35.31363822,NANDI,
55881487,0.17644256,35.31374722,NANDI,0.17644256,35.31374722,NANDI,
55881488,0.178018127,35.3140537,NANDI,0.178018127,35.3140537,NANDI,
55834601,0.177356396,35.31424789,NANDI,0.177356396,35.31424789,NANDI,
55834600,0.175836203,35.31483053,NANDI,0.175757013,35.31489233,NANDI,
55881482,0.175606516,35.31497056,NANDI,0.175733962,35.31489456,NANDI,
55881484,0.172665798,35.31513676,NANDI,0.172665798,35.31513676,NANDI,
55881481,0.177321872,35.31426422,NANDI,0.176006343,35.31517852,NANDI,
55834599,0.177092588,35.31606692,NANDI,0.177092588,35.31606692,NANDI,
55881483,0.173399669,35.31609134,NANDI,0.173399669,35.31609134,NANDI,
55834598,0.179448399,35.31764908,NANDI,0.179448399,35.31764908,NANDI,
55881489,0.188557546,35.31847097,NANDI,0.188557546,35.31847097,NANDI,
55924031,0.181187172,35.31854025,NANDI,0.181187172,35.31854025,NANDI,
55840130,-0.832123333,35.57815,NAROK,-0.832123333,35.57815,NAROK,
55840129,-0.833616667,35.57935,NAROK,-0.833616667,35.57935,NAROK,
55826988,-0.83245,35.579835,NAROK,-0.83245,35.579835,NAROK,
55826987,-0.831106667,35.58056833,NAROK,-0.832036667,35.580195,NAROK,
55845067,-0.831850162,35.58037694,NAROK,-0.831850162,35.58037694,NAROK,
55845065,-0.831552202,35.58055449,NAROK,-0.831552202,35.58055449,NAROK,
55845063, , ,NAROK,-0.831251974,35.5806477,NAROK,
55826986,-0.831353333,35.58042833,NAROK,-0.831105,35.58066667,NAROK,
55840128,-0.831601667,35.58068667,NAROK,-0.831601667,35.58068667,NAROK,
55845104,-0.831138462,35.58073771,NAROK,-0.831138462,35.58073771,NAROK,
55840131,-0.831173333,35.58074833,NAROK,-0.831173333,35.58074833,NAROK,
55845102,-0.831185137,35.58072866,NAROK,-0.831155524,35.58075949,NAROK,
55845100,-0.831011948,35.5807595,NAROK,-0.831011948,35.5807595,NAROK,
55845068,-0.831261289,35.58081205,NAROK,-0.831178305,35.58075957,NAROK,
55845064,-0.831143468,35.58088857,NAROK,-0.831190877,35.58076577,NAROK,
55845099,-0.831013327,35.58078078,NAROK,-0.831013327,35.58078078,NAROK,
55845103,-0.8311301,35.58076838,NAROK,-0.831187831,35.58079606,NAROK,
55845066,-0.83122544,35.58070813,NAROK,-0.831118814,35.5808418,NAROK,
55845101,-0.830354639,35.58103488,NAROK,-0.831044066,35.58118456,NAROK,
55845105,-0.839183184,35.58173893,NAROK,-0.839183184,35.58173893,NAROK,
55968715, , ,NYAMIRA,-0.692315494,35.07243519,NYAMIRA,
55968716, , ,NYAMIRA,-0.692315494,35.07243519,NYAMIRA,
55964697,-0.609983386,35.03348495,NYAMIRA,-0.609983386,35.03348495,NYAMIRA,
55968717,-0.610497687,35.03349565,NYAMIRA,-0.610497687,35.03349565,NYAMIRA,
55968718,-0.609909261,35.03398075,NYAMIRA,-0.609909261,35.03398075,NYAMIRA,
55964700,-0.609684392,35.03855793,NYAMIRA,-0.609684392,35.03855793,NYAMIRA,
55932455,-0.616568243,35.04466879,NYAMIRA,-0.616568243,35.04466879,NYAMIRA,
55931548,-0.615878841,35.04487368,NYAMIRA,-0.615878841,35.04487368,NYAMIRA,
55964698,-0.609797156,35.04539655,NYAMIRA,-0.609797156,35.04539655,NYAMIRA,
55932454,-0.614876295,35.04650718,NYAMIRA,-0.614876295,35.04650718,NYAMIRA,
55931547,-0.614861578,35.0466389,NYAMIRA,-0.614861578,35.04663889,NYAMIRA,
55964699,-0.609646945,35.04723151,NYAMIRA,-0.609646945,35.04723151,NYAMIRA,
55968714,-0.609867614,35.04816973,NYAMIRA,-0.609867614,35.04816973,NYAMIRA,
55932453,-0.610134502,35.04884176,NYAMIRA,-0.610134502,35.04884176,NYAMIRA,
55931546,-0.611040533,35.04891244,NYAMIRA,-0.611040533,35.04891244,NYAMIRA,
55932452,-0.610136101,35.04910765,NYAMIRA,-0.610136101,35.04910765,NYAMIRA,
55931545,-0.610565352,35.0492543,NYAMIRA,-0.610565352,35.0492543,NYAMIRA,
55932456, , ,NYAMIRA,-0.610986202,35.04990546,NYAMIRA,
55964702,-0.612100378,35.05096471,NYAMIRA,-0.612100378,35.05096471,NYAMIRA,
55968719,-0.615538736,35.05800766,NYAMIRA,-0.615538736,35.05800766,NYAMIRA,
55946051,-0.172000343,37.02178347,NYERI,-0.172000343,37.02178347,NYERI,
55946053,-0.173496187,37.02238148,NYERI,-0.173496187,37.02238148,NYERI,
55954746,-0.167786809,37.02356757,NYERI,-0.167786809,37.02356757,NYERI,
55954621,-0.171593364,37.03374736,NYERI,-0.171593364,37.03374736,NYERI,
55954741,-0.17365314,37.03667604,NYERI,-0.17365314,37.03667603,NYERI,
56162252,-0.178260711,37.03758821,NYERI,-0.178260711,37.03758821,NYERI,
55946052,-0.17694911,37.03928756,NYERI,-0.17694911,37.03928755,NYERI,
55946049,-0.178456422,37.03934679,NYERI,-0.178456422,37.03934679,NYERI,
55946050,-0.187093505,37.0395829,NYERI,-0.187093505,37.0395829,NYERI,
56162230,-0.183670564,37.04047366,NYERI,-0.183670564,37.04047366,NYERI,
55954742,-0.178702904,37.04088348,NYERI,-0.178702904,37.04088348,NYERI,
56162231,-0.179448075,37.04121811,NYERI,-0.179448075,37.04121811,NYERI,
55954743,-0.178152987,37.04136567,NYERI,-0.178152987,37.04136567,NYERI,
55954625,-0.179521073,37.04181294,NYERI,-0.179521073,37.04181294,NYERI,
55946048,-0.180123274,37.04268811,NYERI,-0.180123274,37.04268811,NYERI,
56162228,-0.180338789,37.04419136,NYERI,-0.180338789,37.04419136,NYERI,
55954744,-0.175729183,37.04866617,NYERI,-0.175729183,37.04866617,NYERI,
55954623,-0.175729935,37.04903696,NYERI,-0.175729935,37.04903696,NYERI,
55954624,-0.177963917,37.05333842,NYERI,-0.177963917,37.05333841,NYERI,
55954745,-0.177953191,37.05345808,NYERI,-0.177953191,37.05345808,NYERI,
56163251,1.092647071,36.69475903,SAMBURU,1.092647071,36.69475903,SAMBURU,
56163252,1.104767115,36.69560865,SAMBURU,1.104767115,36.69560865,SAMBURU,
56163249,1.094869774,36.69627173,SAMBURU,1.094869774,36.69627172,SAMBURU,
56163248,1.094796245,36.69636738,SAMBURU,1.094796245,36.69636738,SAMBURU,
56163243,1.095948325,36.6974635,SAMBURU,1.095948325,36.6974635,SAMBURU,
56162284,1.099667143,36.70072221,SAMBURU,1.099667143,36.70072221,SAMBURU,
56163254,1.083125291,36.70101757,SAMBURU,1.083125291,36.70101757,SAMBURU,
56163242,1.080619474,36.70151349,SAMBURU,1.080619474,36.70151349,SAMBURU,
56163236,1.076784754,36.70239628,SAMBURU,1.076784754,36.70239628,SAMBURU,
56163235,1.093987531,36.70251134,SAMBURU,1.093987531,36.70251134,SAMBURU,
56163253,1.091267478,36.70439192,SAMBURU,1.091267478,36.70439192,SAMBURU,
56163241,1.068146911,36.70487582,SAMBURU,1.068146911,36.70487582,SAMBURU,
56163237,1.066640207,36.70520357,SAMBURU,1.066640207,36.70520357,SAMBURU,
56163255,1.095171647,36.70621924,SAMBURU,1.095171647,36.70621924,SAMBURU,
56163226,1.095507504,36.7078398,SAMBURU,1.095507504,36.7078398,SAMBURU,
56162256,1.087806575,36.71008378,SAMBURU,1.087806575,36.71008378,SAMBURU,
56163230,1.095730842,36.71036629,SAMBURU,1.095730842,36.71036629,SAMBURU,
56163240,1.05097224,36.71196343,SAMBURU,1.05097224,36.71196343,SAMBURU,
56162253,1.074371766,36.71632852,SAMBURU,1.074371766,36.71632852,SAMBURU,
56163229,1.096221807,36.72475352,SAMBURU,1.096221807,36.72475352,SAMBURU,
55892388, , ,SIAYA,0.189910156,34.18451393,SIAYA,
55892390,0.189316231,34.18455675,SIAYA,0.189316231,34.18455675,SIAYA,
55892387,0.19056401,34.18459878,SIAYA,0.19056401,34.18459878,SIAYA,
55892389,0.18962223,34.18479922,SIAYA,0.18962223,34.18479922,SIAYA,
55892391,0.189098265,34.18535762,SIAYA,0.189098265,34.18535762,SIAYA,
55907332, , ,SIAYA,0.189195735,34.18638947,SIAYA,
55892392,0.187999862,34.18678243,SIAYA,0.187999862,34.18678243,SIAYA,
55907346,0.188912826,34.18786538,SIAYA,0.188912826,34.18786538,SIAYA,
55907333,0.190017504,34.18829513,SIAYA,0.190017504,34.18829513,SIAYA,
55907347,0.188195131,34.18854077,SIAYA,0.188195131,34.18854077,SIAYA,
55907326,0.191176564,34.18872555,SIAYA,0.191176564,34.18872555,SIAYA,
55907325,0.191932882,34.18875604,SIAYA,0.191932882,34.18875604,SIAYA,
55892393, , ,SIAYA,0.188350336,34.18894165,SIAYA,
55907324,0.192745999,34.18937331,SIAYA,0.192745999,34.18937331,SIAYA,
55907329,0.190492337,34.18964011,SIAYA,0.190492337,34.18964011,SIAYA,
55907327,0.189700544,34.18983491,SIAYA,0.189700544,34.18983491,SIAYA,
55907323,0.192431324,34.18976295,SIAYA,0.192333068,34.18988631,SIAYA,
55907328,0.189525306,34.18998108,SIAYA,0.189615093,34.18992271,SIAYA,
55907330,0.195212536,34.19181566,SIAYA,0.195055496,34.1917986,SIAYA,
55907348,0.192274087,34.19484587,SIAYA,0.192268636,34.19486829,SIAYA,
56122528,-1.758014852,40.09880716,TANARIVER,-1.758014852,40.09880716,TANARIVER,
56190823,-1.756512537,40.09993703,TANARIVER,-1.756643892,40.09894154,TANARIVER,
56190824,-1.756607485,40.0992424,TANARIVER,-1.756607485,40.0992424,TANARIVER,
56122533,-1.756604327,40.09943113,TANARIVER,-1.756611742,40.09945498,TANARIVER,
56122532,-1.756878103,40.09951291,TANARIVER,-1.756878103,40.09951291,TANARIVER,
56122534,-1.757301329,40.09961855,TANARIVER,-1.757274927,40.09964674,TANARIVER,
56122529,-1.756449341,40.09987951,TANARIVER,-1.756449341,40.09987951,TANARIVER,
56131322,-1.755625986,40.09992044,TANARIVER,-1.755625986,40.09992044,TANARIVER,
56190822,-1.756463218,40.09995777,TANARIVER,-1.756463218,40.09995777,TANARIVER,
56122531,-1.756466156,40.10000051,TANARIVER,-1.756466156,40.10000051,TANARIVER,
56122530,-1.75639506,40.09991533,TANARIVER,-1.756430843,40.10001756,TANARIVER,
56131320,-1.756711376,40.10007472,TANARIVER,-1.756711376,40.10007472,TANARIVER,
56131318, , ,TANARIVER,-1.757466492,40.10010477,TANARIVER,
56131317,-1.75781374,40.10017497,TANARIVER,-1.75781374,40.10017497,TANARIVER,
56189235,-1.756006751,40.10022435,TANARIVER,-1.756006751,40.10022435,TANARIVER,
56131319,-1.75718546,40.10007264,TANARIVER,-1.757445335,40.10023852,TANARIVER,
56131321,-1.756214067,40.10040282,TANARIVER,-1.756214067,40.10040282,TANARIVER,
56189237,-1.756244716,40.10060991,TANARIVER,-1.756244716,40.10060991,TANARIVER,
56189238,-1.756725605,40.10067489,TANARIVER,-1.756725605,40.10067489,TANARIVER,
56189236,-1.756150034,40.10117292,TANARIVER,-1.756150034,40.10117292,TANARIVER,
55919551,1.090903437,34.85093789,TRANSNZOIA,1.090903437,34.85093789,TRANSNZOIA,
55919550,1.091290447,34.85197439,TRANSNZOIA,1.091328889,34.85200021,TRANSNZOIA,
55918461,1.091433566,34.85200026,TRANSNZOIA,1.091433566,34.85200026,TRANSNZOIA,
55918462,1.091022264,34.85228491,TRANSNZOIA,1.091022264,34.85228491,TRANSNZOIA,
55919535,1.091307695,34.85203076,TRANSNZOIA,1.092018971,34.85246769,TRANSNZOIA,
55918465,1.090743713,34.85247421,TRANSNZOIA,1.090743713,34.85247421,TRANSNZOIA,
55919536,1.090741436,34.85272421,TRANSNZOIA,1.090741436,34.85272421,TRANSNZOIA,
55919552,1.090124043,34.85279351,TRANSNZOIA,1.090124043,34.8527935,TRANSNZOIA,
55919537,1.09037018,34.8528376,TRANSNZOIA,1.09037018,34.8528376,TRANSNZOIA,
55919553,1.088741743,34.85391979,TRANSNZOIA,1.088741743,34.85391979,TRANSNZOIA,
55918460,1.092382177,34.85392442,TRANSNZOIA,1.092382177,34.85392442,TRANSNZOIA,
55918463,1.087359986,34.85444974,TRANSNZOIA,1.087359986,34.85444974,TRANSNZOIA,
55919539,1.088429045,34.85453617,TRANSNZOIA,1.088429045,34.85453617,TRANSNZOIA,
55919556,1.086267724,34.85485695,TRANSNZOIA,1.086267724,34.85485695,TRANSNZOIA,
55918464,1.085903405,34.85512718,TRANSNZOIA,1.085903405,34.85512718,TRANSNZOIA,
55919555,1.088457795,34.85497983,TRANSNZOIA,1.088554659,34.85515516,TRANSNZOIA,
55919557,1.085134618,34.85520299,TRANSNZOIA,1.085134618,34.85520299,TRANSNZOIA,
55919540,1.087359416,34.85522118,TRANSNZOIA,1.087359416,34.85522118,TRANSNZOIA,
55918466, , ,TRANSNZOIA,1.085137546,34.85530208,TRANSNZOIA,
55919541,1.084047796,34.85535027,TRANSNZOIA,1.084047796,34.85535027,TRANSNZOIA,
55956125,1.070984979,34.99476491,TRANSNZOIA,1.070984979,34.99476491,TRANSNZOIA,
55932378,1.072930633,34.99530515,TRANSNZOIA,1.072930633,34.99530515,TRANSNZOIA,
55966208,1.071662069,34.99581834,TRANSNZOIA,1.071662069,34.99581834,TRANSNZOIA,
55966207,1.071425456,34.99601028,TRANSNZOIA,1.071425456,34.99601028,TRANSNZOIA,
55956124,1.070684513,34.99633368,TRANSNZOIA,1.070684513,34.99633368,TRANSNZOIA,
55956123,1.070570023,34.99658296,TRANSNZOIA,1.070570023,34.99658296,TRANSNZOIA,
55966205,1.070830596,34.99666058,TRANSNZOIA,1.070830596,34.99666058,TRANSNZOIA,
55966204, , ,TRANSNZOIA,1.071669724,34.99669759,TRANSNZOIA,
55932376,1.07282581,34.99689091,TRANSNZOIA,1.07282581,34.99689091,TRANSNZOIA,
55966206, , ,TRANSNZOIA,1.071236644,34.99691879,TRANSNZOIA,
55966203, , ,TRANSNZOIA,1.071172591,34.99692835,TRANSNZOIA,
55956122,1.070599714,34.99710447,TRANSNZOIA,1.070599714,34.99710447,TRANSNZOIA,
55932373,1.072058096,34.99718309,TRANSNZOIA,1.072058096,34.99718309,TRANSNZOIA,
55932374, , ,TRANSNZOIA,1.071906584,34.99730109,TRANSNZOIA,
55956119,1.070855864,34.9973087,TRANSNZOIA,1.070855864,34.9973087,TRANSNZOIA,
55932375,1.07287633,34.99742203,TRANSNZOIA,1.07287633,34.99742203,TRANSNZOIA,
55956120,1.070330846,34.99743208,TRANSNZOIA,1.070330846,34.99743208,TRANSNZOIA,
55966202,1.070154555,34.99772621,TRANSNZOIA,1.070154555,34.99772621,TRANSNZOIA,
55956126,1.070027894,34.99791314,TRANSNZOIA,1.070027894,34.99791314,TRANSNZOIA,
55932372,1.07181744,34.99793043,TRANSNZOIA,1.07181744,34.99793043,TRANSNZOIA,
56016638,2.375833774,35.64325849,TURKANA,2.375833774,35.64325849,TURKANA,
56016635,2.379564213,35.64340672,TURKANA,2.379564213,35.64340671,TURKANA,
56016637,2.376781251,35.64345639,TURKANA,2.376781251,35.64345639,TURKANA,
56016632,2.377669575,35.64350337,TURKANA,2.377669575,35.64350337,TURKANA,
56016633,2.37857702,35.6435827,TURKANA,2.37857702,35.6435827,TURKANA,
56016634,2.378841386,35.64359117,TURKANA,2.378841386,35.64359117,TURKANA,
56016631,2.378161184,35.64376697,TURKANA,2.378161184,35.64376697,TURKANA,
56016636,2.37747564,35.64392145,TURKANA,2.37747564,35.64392145,TURKANA,
56016630,2.378158393,35.64410842,TURKANA,2.378158393,35.64410842,TURKANA,
55962090,2.378765794,35.64440564,TURKANA,2.378765794,35.64440564,TURKANA,
55962095,2.38000253,35.64460166,TURKANA,2.38000253,35.64460166,TURKANA,
55962086,2.378126607,35.64477131,TURKANA,2.378191978,35.64472094,TURKANA,
55962088, , ,TURKANA,2.378298595,35.64479485,TURKANA,
55962087,2.37833789,35.64483134,TURKANA,2.37833789,35.64483134,TURKANA,
55962089, , ,TURKANA,2.378518992,35.64484523,TURKANA,
55962085,2.377807172,35.64484775,TURKANA,2.377807172,35.64484775,TURKANA,
55962091,2.378814811,35.64489968,TURKANA,2.378814811,35.64489968,TURKANA,
55962093,2.379647008,35.6449983,TURKANA,2.379647008,35.6449983,TURKANA,
55962094,2.37973617,35.6450492,TURKANA,2.37973617,35.6450492,TURKANA,
55962092,2.379234166,35.64518603,TURKANA,2.379234166,35.64518603,TURKANA,
56168442,2.309058127,40.36040219,WAJIR,2.309058127,40.36040219,WAJIR,
56062333,2.309051726,40.36041137,WAJIR,2.309051726,40.36041136,WAJIR,
56168443, , ,WAJIR,2.308863712,40.36055718,WAJIR,
56062331,2.308808159,40.36060588,WAJIR,2.308808159,40.36060588,WAJIR,
56039846,2.30854906,40.36085124,WAJIR,2.308539667,40.36065467,WAJIR,
56039842,2.308866735,40.36044282,WAJIR,2.308833491,40.36065705,WAJIR,
56168721, , ,WAJIR,2.308499433,40.36067286,WAJIR,
56062332,2.308861481,40.36061764,WAJIR,2.308793756,40.36067935,WAJIR,
56168515,2.30866201,40.36068949,WAJIR,2.30866201,40.36068949,WAJIR,
56168594,2.308578398,40.36069533,WAJIR,2.308578398,40.36069533,WAJIR,
56039843,2.308652792,40.36071411,WAJIR,2.308652792,40.36071411,WAJIR,
56039841,2.308842151,40.36071493,WAJIR,2.308842151,40.36071493,WAJIR,
56039847, , ,WAJIR,2.308647194,40.36074383,WAJIR,
56039844,2.308498315,40.36075806,WAJIR,2.308498315,40.36075805,WAJIR,
56168516,2.308575501,40.36071952,WAJIR,2.308622604,40.36079667,WAJIR,
55990758,2.3085551,40.3608097,WAJIR,2.3085551,40.3608097,WAJIR,
56062334,2.308628616,40.36078227,WAJIR,2.308513612,40.36083148,WAJIR,
56039845,2.308574934,40.36065392,WAJIR,2.308534794,40.3609543,WAJIR,
56168593,2.308636626,40.36109445,WAJIR,2.308636626,40.36109444,WAJIR,
55990761,2.3082434,40.3611241,WAJIR,2.3082434,40.3611241,WAJIR,
